CostCenterID,CostCenterName,DivisionID,DivisionName,DirectorateID,DirectorateName,BusinessAreaID,BusinessGroupID,BusinessGroupName
5001309700,5001309700 Strategy labour 01-3097,GDH_DIV_STRATEGY_BUSINESS_DEVELOPMENT_ITALY,Strategy & Business Development - Italy,GDH_DIR_STRAT_BUS_DEVEL,STRAT&BUS.DEVEL,GDH_BA_GROUP_STRATEGY,GDH_ABC_GROUP,Abc Group
5001309800,5001309800 Strategy labour 01-3098,GDH_DIV_ADV_PARTN_DISTR_ITALY,ADV PARTN&DISTR - Italy,GDH_DIR_ADV_PARTN_DISTR,ADV PARTN&DISTR,GDH_BA_ADVERTISING_PARTNERS_CHANNELS_DISTRIBUTION,GDH_ABC_GROUP,Abc Group
5001309900,5001309900 NowTV labour 01-3099,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001400000,5001400000 News labour 01-4000,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001401000,5001401000 News labour 01-4010,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001401100,5001401100 News labour 01-4011,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001404000,5001404000 News labour 01-4040,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001406000,NULL,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001407000,NULL,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001408000,NULL,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001409100,5001409100 News labour 01-4091,GDH_DIV_TG24_NEWS,ABC TG 24 - News,GDH_DIR_ABC_TG_24,ABC TG 24,GDH_BA_ABC_TG_24,GDH_ABC_GROUP,Abc Group
5001501000,5001501000 Sport labour 01-5010,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001502000,5001502000 Sport labour 01-5020,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001504000,5001504000 Sport labour 01-5040,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001506000,5001506000 Broadcast labour 01-5060,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001550000,5001550000 Sport labour 01-5500,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001552500,NULL,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001553000,5001553000 Sport labour 01-5530,GDH_DIV_ABC_SPORT_ITALY,Abc Sport - Italy,GDH_DIR_ABC_SPORT,ABC SPORT,GDH_BA_ITALY_ABC_SPORT,GDH_ABC_GROUP,Abc Group
5001600200,5001600200 Movies labour 01-6002,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001600300,5001600300 Movies labour 01-6003,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001600500,5001600500 Entertainment PAY labour 01-6005,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001602000,NULL,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001603000,5001603000 Movies labour 01-6030,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001604000,5001604000 Transactional labour 01-6040,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001604300,5001604300 Transactional labour 01-6043,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001605000,5001605000 Entertainment PAY labour 01-6050,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001605400,5001605400 Entertainment PAY labour 01-6054,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001606000,5001606000 Movies labour 01-6060,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001607000,5001607000 Movies labour 01-6070,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001608000,NULL,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001609000,NULL,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001609100,5001609100 Entertainment PAY labour 01-6091,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001609400,NULL,GDH_DIV_PROGRAMMING,Programming,GDH_DIR_PROGRAMMING,PROGRAMMING,GDH_BA_ITALY_PROGRAMMING,GDH_ABC_GROUP,Abc Group
5001700000,5001700000 Creative labour 01-7000,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001805000,5001805000 Technology labour 01-8050,GDH_DIV_CTO_TECHNOLOGY_ITALY,CTO - Technology (Italy),GDH_DIR_CTO,CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001805100,5001805100 Cyber Security labour 01-8051,GDH_DIV_COO_ANTIPARACY_ITALY,COO - Antiparacy (Italy),GDH_DIR_GROUP_COO,Group COO,GDH_BA_EUROPEAN_OPERATIONS,GDH_ABC_GROUP,Abc Group
5001805200,5001805200 Strategy labour 01-8052,GDH_DIV_CEO_PROGRAM_MGMT_BUSINESS_TRANSFORMATION,CEO - PROGRAM MGMT&BUSINESS TRANSFORMATION,GDH_DIR_ITALY_EXEC_LEADERSHIP,Italy Exec Leadership,GDH_BA_GROUP_GENERAL_MANAGEMENT,GDH_ABC_GROUP,Abc Group
5001805300,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001805400,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001805500,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001805600,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001805700,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001805800,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001805900,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001806000,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001806300,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001811000,5001811000 Transmission labour 01-8110,GDH_DIV_PROD_CONT_DELIV_ITALY,Product Delivery - Italy,GDH_DIR_PROD_CONT_DELIV,Product Delivery,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001811500,5001811500 Transmission labour 01-8115,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001812500,NULL,GDH_DIV_PROD_CONT_DELIV_ITALY,Product Delivery - Italy,GDH_DIR_PROD_CONT_DELIV,Product Delivery,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001814500,5001814500 Transmission labour 01-8145,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001815500,NULL,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001815600,5001815600 Transmission labour 01-8156,GDH_DIV_PROD_CONT_DELIV_ITALY,Product Delivery - Italy,GDH_DIR_PROD_CONT_DELIV,Product Delivery,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001815700,5001815700 Transmission Labour 01-8157,GDH_DIV_PROD_CONT_DELIV_ITALY,Product Delivery - Italy,GDH_DIR_PROD_CONT_DELIV,Product Delivery,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001815800,5001815800 Transmission labour 01-8158,GDH_DIV_PROD_CONT_DELIV_ITALY,Product Delivery - Italy,GDH_DIR_PROD_CONT_DELIV,Product Delivery,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001820900,5001820900 Technology labour 01-8209,GDH_DIV_CTO_TECHNOLOGY_ITALY,CTO - Technology (Italy),GDH_DIR_CTO,CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821000,5001821000 Technology labour 01-8210,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821100,5001821100 Technology labour 01-8211,GDH_DIV_CTO_CYBER_SECURITY_ITALY,CTO - Cyber Security (Italy),GDH_DIR_CTO,CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821300,5001821300 Technology labour 01-8213,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821400,5001821400 Technology labour 01-8214,GDH_DIV_CTO_DATA_ITALY,CTO (Data) - Italy,GDH_DIR_CTO_DATA,CTO (Data),GDH_BA_DATA_HUB,GDH_ABC_GROUP,Abc Group
5001821500,5001821500 Technology labour 01-8215,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821600,5001821600 Technology labour 01-8216,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821700,NULL,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821800,5001821800 Technology labour 01-8218,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001821900,5001821900 Technology labour 01-8219,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001822100,NULL,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001822200,5001822200 Technology labour 01-8222,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001822300,5001822300 Technology labour 01-8223,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001822400,5001822400 Technology labour 01-8224,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001822500,5001822500 Technology labour 01-8225,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001822600,5001822600 Technology labour 01-8226,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001823700,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001824000,NULL,GDH_DIV_IT_TECHNOLOGY_ITALY,IT - Technology (Italy),GDH_DIR_IT,IT,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001825300,5001825300 Broadband Labour 01-8253,GDH_DIV_CTO_TECHNOLOGY_ITALY,CTO - Technology (Italy),GDH_DIR_CTO,CTO,GDH_BA_GROUP_TECHNOLOGY,GDH_ABC_GROUP,Abc Group
5001825400,5001825400 Broadband Labour 01-8254,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001825500,5001825500 Broadband Labour 01-8255,GDH_DIV_COO,Operations - Italy,GDH_DIR_FINANCE,Operations & Finance,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001825600,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001825700,NULL,GDH_DIV_CBO_BROADBAND,CBO - Broadband,GDH_DIR_CBO,CBO,GDH_BA_ITALY_BROADBAND,GDH_ABC_GROUP,Abc Group
5001831000,5001831000 Broadcast labour 01-8310,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001831100,5001831100 Broadcast labour 01-8311,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001831200,5001831200 Broadcast labour 01-8312,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001831300,5001831300 Transmission labour 01-8313,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001831700,5001831700 Broadcast labour 01-8317,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001831900,5001831900 Broadcast labour 01-8319,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001832000,5001832000 Broadcast labour 01-8320,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001832600,5001832600 Broadcast labour 01-8326,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001832800,5001832800 Broadcast labour 01-8328,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001833000,5001833000 Broadcast labour 01-8330,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001833100,5001833100 Broadcast labour 01-8331,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001833800,NULL,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001834000,5001834000 Broadcast labour 01-8340,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835000,5001835000 Broadcast labour 01-8350,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835100,5001835100 Broadcast labour 01-8351,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835200,5001835200 Broadcast labour 01-8352,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835300,5001835300 Broadcast labour 01-8353,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835400,5001835400 Broadcast labour 01-8354,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835500,5001835500 Broadcast labour 01-8355,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835600,5001835600 Broadcast labour 01-8356,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001835700,5001835700 Broadcast labour 01-8357,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001839100,5001839100 Broadcast labour 01-8391,GDH_DIV_PB_C_ITALY,PB&C - Italy,GDH_DIR_PB_C,PB&C,GDH_BA_PRODUCT,GDH_ABC_GROUP,Abc Group
5001841100,5001841100 Sales labour 01-8411,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001841700,5001841700 Sales labour 01-8417,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001842500,5001842500 Sales labour 01-8425,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001842600,NULL,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001842700,5001842700 Sales labour 01-8427,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001842800,5001842800 Sales labour 01-8428,GDH_DIV_CONSUMER_ITALY,Consumer - Italy,GDH_DIR_CONSUMER,CONSUMER,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001843500,5001843500 Service labour 01-8435,GDH_DIV_COO,Operations - Italy,GDH_DIR_FINANCE,Operations & Finance,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001844000,5001844000 Retail & Service labour 01-8440,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001844300,NULL,GDH_DIV_ADV_PARTN_DISTR_ABC_MEDIA_ITALY,ADV PARTN&DISTR - ABC MEDIA (Italy),GDH_DIR_ABC_MEDIA,Abc Media,GDH_BA_ADVERTISING_PARTNERS_CHANNELS_DISTRIBUTION,GDH_ABC_GROUP,Abc Group
5001844500,NULL,GDH_DIV_COO,Operations - Italy,GDH_DIR_FINANCE,Operations & Finance,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001844700,5001844700 Retail & Service labour  01-8447,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001844800,5001844800 Service labour 01-8448,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001845000,5001845000 Service labour 01-8450,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001845100,5001845100 Retail & Service labour 01-8451,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001845200,5001845200 Retail & Service labour 01-8452,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001845700,5001845700 Sales labour 01-8457,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001846000,5001846000 Sales labour 01-8460,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001846100,5001846100 Sales labour 01-8461,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001846200,5001846200 Sales labour 01-8462,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001846300,5001846300 Sales labour 01-8463,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001846900,5001846900 Sales labour 01-8469,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001848100,NULL,GDH_DIV_TRADING_ITALY,Trading - Italy,GDH_DIR_TRADING,TRADING,GDH_BA_ITALY_CCO,GDH_ABC_GROUP,Abc Group
5001851000,5001851000 Contact Center labour 01-8510,GDH_DIV_CUST_VAL_SERV_ITALY,Customer Solution Hub - Italy,GDH_DIR_CUST_VAL_SERV,Customer Solution Hub,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001851500,5001851500 Contact Center labour 01-8515,GDH_DIV_COO,Operations - Italy,GDH_DIR_FINANCE,Operations & Finance,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001851600,5001851600 Contact Centre labour 01-8516,GDH_DIV_CUST_VAL_SERV_ITALY,Customer Solution Hub - Italy,GDH_DIR_CUST_VAL_SERV,Customer Solution Hub,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001851800,5001851800 Contact Center labour 01-8518,GDH_DIV_CUST_VAL_SERV_ITALY,Customer Solution Hub - Italy,GDH_DIR_CUST_VAL_SERV,Customer Solution Hub,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001851900,NULL,GDH_DIV_CUST_VAL_SERV_ITALY,Customer Solution Hub - Italy,GDH_DIR_CUST_VAL_SERV,Customer Solution Hub,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001852000,5001852000 Contact Center labour 01-8520,GDH_DIV_CUST_VAL_SERV_ITALY,Customer Solution Hub - Italy,GDH_DIR_CUST_VAL_SERV,Customer Solution Hub,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001853500,NULL,GDH_DIV_CUST_VAL_SERV_ITALY,Customer Solution Hub - Italy,GDH_DIR_CUST_VAL_SERV,Customer Solution Hub,GDH_BA_ITALY_FINANCE,GDH_ABC_GROUP,Abc Group
5001861000,5001861000 Adv sales labour 01-8610,GDH_DIV_ADV_PARTN_DISTR_ABC_MEDIA_ITALY,ADV PARTN&DISTR - ABC MEDIA (Italy),GDH_DIR_ABC_MEDIA,Abc Media,GDH_BA_ADVERTISING_PARTNERS_CHANNELS_DISTRIBUTION,GDH_ABC_GROUP,Abc Group
